id,n_authors,len_char_title,len_word_title,len_char_abstract,len_word_abstract,n_keywords,ref_len,ref_latest,num_recent_refs,contains_ml_keyword,avg_sent_len,abs_glove_avg,contains_sota,avg_ref_length,num_sections,contains_appendix,fig_tab_eqn_count,contains_table,contains_figure,contains_equation,iclr_references,label,ref_latest_depth
2020_B1eXygBFPH,5,51,6,946,139,3,34,2019,27,1,22.285714285714285,0.061482179909944534,0,44,19,1,26,1,1,1,1,Reject,2
2020_S1lHfxBFDH,6,54,6,864,126,0,25,2019,21,1,23.142857142857142,0.06832920759916306,1,27,17,1,13,1,1,0,6,Reject,2
2019_SyxMWh09KX,8,70,7,1212,156,3,38,2018,24,1,28.285714285714285,0.055754661560058594,0,64,39,1,25,1,1,1,0,Reject,2
2018_B1IDRdeCW,2,55,7,1438,217,2,34,2017,29,1,26.666666666666668,0.0729026198387146,0,125,12,0,24,0,1,1,0,Accept,2
2018_r1DPFCyA-,5,57,6,920,135,2,15,2017,13,0,28.0,0.04789050668478012,1,36,24,1,19,1,1,0,1,Reject,2
2017_By1snw5gl,2,59,10,926,137,0,29,2016,15,1,18.555555555555557,0.055816441774368286,0,175,21,1,7,1,1,1,0,Reject,2
2020_SJeWHlSYDB,5,18,3,569,82,3,46,2018,25,0,25.0,0.05316515266895294,0,455,24,1,15,1,1,1,0,Reject,3
2019_rkgsvoA9K7,4,33,3,1326,188,4,30,2018,21,0,30.857142857142858,0.0631331205368042,0,37,15,1,28,1,1,1,7,Reject,2
2017_SJzCSf9xg,4,38,4,1122,164,3,20,2016,19,1,26.285714285714285,0.05965216085314751,0,454,14,0,11,0,1,0,4,Accept,2
2018_B1KFAGWAZ,4,83,9,1121,154,3,32,2018,23,1,25.142857142857142,0.04291383922100067,0,7,14,0,29,1,1,0,0,Reject,1
2017_HyTqHL5xg,4,89,14,663,86,2,24,2016,12,0,19.6,0.06686729192733765,0,335,17,1,17,1,1,1,0,Accept,2
2020_H1gcw1HYPr,8,42,5,1385,227,4,38,2019,25,0,28.333333333333332,0.05408235639333725,0,52,24,1,41,1,1,0,0,Reject,2
2019_BJGjOi09t7,3,77,8,706,105,3,18,2018,13,0,32.0,0.07578600198030472,0,51,12,0,13,1,1,0,0,Reject,2
2017_S1LVSrcge,4,49,6,1012,156,2,24,2016,13,1,34.8,0.07252972573041916,0,22,13,1,20,1,1,1,0,Accept,2
2019_ryxepo0cFX,4,70,10,1026,136,0,50,2018,38,1,15.7,0.052576590329408646,0,38,18,1,44,1,1,1,4,Accept,2
2018_ByKWUeWA-,3,88,11,1028,157,3,26,2017,13,1,31.333333333333332,0.06125441938638687,1,204,27,1,19,1,1,1,0,Accept,2
2020_SyxKrySYPr,13,51,5,1662,223,6,45,2019,41,1,40.142857142857146,0.058800820261240005,1,49,20,1,27,1,1,1,2,Reject,2
2019_SklrrhRqFX,2,54,7,1104,163,2,36,2018,33,1,26.142857142857142,0.05473266541957855,0,32,12,1,19,1,1,0,1,Reject,2
2020_S1lBTerYwH,5,32,4,1489,224,5,25,2019,23,0,27.1,0.05312548950314522,1,30,16,1,14,1,1,1,1,Reject,2
2019_Sye2doC9tX,5,42,6,828,127,2,31,2018,18,0,21.0,0.057165589183568954,0,1085,8,0,11,0,1,0,0,Reject,2
2018_H1Yp-j1Cb,5,62,8,945,144,3,36,2017,28,1,24.0,0.06530778110027313,0,34,33,1,34,1,1,1,1,Accept,2
2020_ryx4TlHKDS,1,79,11,1667,229,0,28,2019,23,1,44.166666666666664,0.0727599710226059,0,55,9,0,3,0,1,0,0,Reject,2
2019_SyeBqsRctm,2,113,12,863,124,8,25,2018,20,1,24.166666666666668,0.06542153656482697,0,34,16,1,22,0,1,1,1,Reject,2
2020_rkeYL1SFvH,5,80,12,946,151,6,40,2019,26,0,33.4,0.06015661731362343,0,23,15,1,17,1,1,0,0,Reject,2
2020_BklsagBYPS,3,49,8,824,126,6,16,2019,15,1,33.75,0.05350201949477196,0,28,15,0,15,0,1,0,0,Reject,2
2019_r1x4BnCqKX,5,37,6,1134,171,4,36,2018,28,0,25.0,0.07417318969964981,0,82,21,1,31,1,1,1,4,Accept,2
2020_H1gNOeHKPS,2,23,3,1194,176,0,18,2019,15,1,29.142857142857142,0.07079828530550003,0,48,47,1,33,1,1,1,3,Accept,2
2018_HklZOfW0W,4,75,11,591,86,0,23,2018,19,1,22.75,0.05924408510327339,0,30,18,0,11,1,1,1,0,Reject,1
2020_H1e0Wp4KvH,6,66,6,1507,223,2,33,2019,28,1,23.0,0.05955112352967262,0,42,19,1,27,0,1,0,1,Accept,2
2020_H1gDNyrKDS,6,65,6,1120,169,5,47,2019,45,1,30.833333333333332,0.0609649121761322,0,55,20,1,49,1,1,1,9,Accept,2
2020_BygfiAEtwS,3,64,8,874,122,3,23,2019,19,0,18.5,0.04095102474093437,0,30,8,0,14,0,1,0,0,Reject,2
2020_BklxI0VtDB,3,97,12,1323,203,2,39,2019,37,1,25.88888888888889,0.048201847821474075,0,237,14,0,30,1,1,1,0,Reject,2
2020_rkxDon4Yvr,2,64,8,892,117,2,20,2019,16,0,34.75,0.06357327103614807,0,430,19,1,7,1,1,0,2,Reject,2
2018_H1vEXaxA-,4,49,5,1002,150,0,52,2017,50,1,28.166666666666668,0.06160295009613037,0,48,18,1,19,1,1,0,6,Accept,2
2020_BklHF6VtPB,1,65,7,1102,160,3,29,2019,13,1,31.0,0.058089952915906906,1,28,15,0,5,1,1,0,0,Reject,2
2019_rylNH20qFQ,7,47,8,1308,193,3,44,2019,34,0,33.285714285714285,0.05043194442987442,0,39,14,0,17,1,1,0,6,Accept,1
2019_SJzR2iRcK7,5,53,5,942,131,9,48,2018,25,0,32.2,0.050650373101234436,1,29,18,1,27,1,1,1,3,Accept,2
2019_rkxQ-nA9FX,3,63,8,888,135,4,29,2018,26,1,32.6,0.07850077003240585,0,37,21,1,15,1,1,1,0,Accept,2
2019_Hkg1YiAcK7,5,61,8,937,142,0,24,2018,20,0,20.375,0.05835564434528351,0,50,13,1,18,1,1,0,0,Reject,2
2018_B1n8LexRZ,3,57,7,736,109,10,51,2017,29,1,21.666666666666668,0.05555757135152817,0,26,23,1,12,1,1,1,0,Accept,2
2019_H1ltQ3R9KQ,10,49,5,1107,154,4,37,2018,27,0,25.428571428571427,0.06516575813293457,0,63,17,1,28,0,1,0,0,Reject,2
2019_Skgge3R9FQ,5,95,11,1512,214,5,28,2018,27,1,29.666666666666668,0.058267127722501755,1,49,12,1,30,1,1,0,4,Reject,2
2020_S1e4jkSKvB,3,80,12,773,117,3,30,2019,24,1,33.25,0.0688915029168129,0,87,15,1,25,1,1,1,7,Accept,2
2019_Syx5V2CcFm,6,94,14,1846,285,3,36,2018,32,1,27.666666666666668,0.0698346495628357,0,41,17,1,3,1,1,0,3,Accept,2
2018_HknbyQbC-,6,57,6,1393,201,3,39,2017,36,1,24.9,0.04942358657717705,1,59,19,1,20,1,1,1,3,Reject,2
2018_BJRZzFlRb,2,64,8,1261,190,4,45,2017,34,0,22.9,0.06492733210325241,0,41,15,1,16,1,1,1,2,Accept,2
2018_BJRxfZbAW,3,25,3,936,137,0,26,2017,22,1,22.285714285714285,0.051792990416288376,0,228,17,1,6,1,1,0,0,Reject,2
2020_HJg4qxSKPB,4,54,6,702,105,6,44,2019,25,1,30.25,0.058782659471035004,0,73,13,1,8,1,1,0,0,Reject,2
2020_S1e4Q6EtDH,4,59,7,752,116,3,42,2019,32,1,32.25,0.0763944536447525,0,30,15,1,9,1,1,0,0,Reject,2
2019_r1gnQ20qYX,5,40,7,1281,196,4,41,2018,32,1,27.25,0.04330414906144142,0,34,18,1,19,1,1,1,1,Reject,2
2019_SkeL6sCqK7,3,69,8,1316,195,3,42,2018,26,1,29.75,0.06676192581653595,0,283,19,1,6,0,1,1,0,Reject,2
2020_SJgzLkBKPB,7,77,11,1213,188,5,32,2019,27,0,27.125,0.04833943396806717,0,243,15,0,25,1,1,1,0,Accept,2
2020_HJew70NYvH,5,65,10,1490,223,4,45,2020,37,0,21.583333333333332,0.05215896666049957,0,11,7,0,19,1,1,1,0,Reject,1
2020_B1gR3ANFPS,6,95,11,979,139,6,28,2019,9,0,24.857142857142858,0.06308343261480331,1,41,18,1,14,1,1,1,2,Reject,2
2019_Bklr3j0cKX,7,79,9,880,118,3,68,2018,50,1,22.166666666666668,0.06708064675331116,0,67,21,1,38,1,1,1,2,Accept,2
2019_HkljioCcFQ,5,71,7,1296,190,3,51,2018,49,1,30.857142857142858,0.05573226511478424,0,41,18,1,23,1,1,1,0,Accept,2
2018_H1O0KGC6b,2,31,4,851,139,0,23,2018,6,1,26.5,0.05773720145225525,0,33,10,1,13,1,1,0,1,Reject,1
2020_B1e5TA4FPr,3,37,5,1162,168,3,32,2019,27,1,28.142857142857142,0.06103119999170303,0,84,20,1,12,1,1,1,0,Reject,2
2020_Bke13pVKPS,2,86,11,1243,175,5,18,2019,13,1,20.8,0.06253919005393982,0,29,17,1,15,0,1,0,0,Reject,2
2017_rJLS7qKel,2,40,7,1164,158,0,49,2017,31,1,18.3,0.05458143353462219,0,42,10,1,13,1,1,1,3,Accept,1
2020_HkePOCNtPH,8,32,3,537,75,3,23,2019,16,1,28.0,0.06638995558023453,0,235,10,0,4,0,1,0,0,Reject,2
2017_H178hw9ex,3,32,4,1707,246,2,29,2017,18,1,23.333333333333332,0.06892630457878113,0,28,18,1,18,1,1,1,0,Reject,1
2020_SJezGp4YPr,2,64,9,1317,197,5,30,2019,16,0,27.375,0.07855737954378128,0,22,23,1,6,0,1,1,0,Accept,2
2020_H1eJAANtvr,9,69,9,1057,151,4,39,2020,36,1,29.5,0.05127083137631416,1,39,22,1,18,1,1,1,3,Reject,1
2019_SkenUj0qYm,4,68,7,1061,165,0,46,2018,37,1,27.428571428571427,0.045625828206539154,1,99,15,1,15,1,1,1,0,Reject,2
2020_HJedXaEtvS,5,24,3,848,123,4,33,2019,27,1,24.166666666666668,0.05632113292813301,0,528,12,0,18,1,1,0,1,Accept,2
2019_Byxpfh0cFm,2,43,5,864,138,4,39,2018,24,1,30.0,0.05549212545156479,0,46,20,1,21,1,1,0,0,Accept,2
2020_r1eOnh4YPB,4,57,9,1375,202,5,41,2019,35,1,22.8,0.06616656482219696,0,39,19,1,39,1,1,1,8,Reject,2
2018_SkF2D7g0b,4,64,10,1330,187,2,35,2017,29,1,29.125,0.0349678173661232,1,67,46,1,47,1,1,1,3,Reject,2
2020_HJem3yHKwH,3,102,14,1631,235,4,26,2019,21,1,35.375,0.05902067571878433,0,325,19,1,23,1,1,1,0,Accept,2
2020_r1xMH1BtvB,4,76,10,1563,243,2,47,2019,34,1,28.7,0.055884767323732376,1,28,19,1,17,1,1,0,4,Accept,2
2020_H1gpET4YDB,6,56,6,685,94,2,38,2019,28,1,28.75,0.05745742470026016,0,29,15,1,24,1,1,1,0,Reject,2
2020_BJlZ5ySKPH,4,128,13,955,132,3,48,2020,48,1,32.8,0.05498291179537773,1,286,18,1,4,1,0,0,7,Accept,1
2019_r1lyTjAqYX,5,65,7,652,100,5,26,2018,18,1,28.75,0.03318116441369057,1,39,12,1,12,1,1,0,2,Accept,2
2020_rJleFREKDr,2,82,11,1176,179,4,17,2018,15,1,28.714285714285715,0.0693470761179924,0,297,11,0,4,1,1,1,0,Reject,3
2020_SkgbmyHFDS,8,43,6,1451,220,3,38,2019,21,0,26.3,0.06360722333192825,0,52,18,1,32,1,1,1,1,Reject,2
2019_SkGT6sRcFX,5,39,4,1546,210,5,37,2018,24,1,30.625,0.07344356924295425,0,52,14,0,5,1,1,1,1,Reject,2
2020_B1gNKxrYPB,4,52,7,1209,165,3,85,2019,56,1,32.0,0.06931567937135696,1,42,22,1,20,1,1,1,6,Reject,2
2019_S1eVe2AqKX,4,51,7,1426,190,2,27,2018,24,1,28.625,0.07956507056951523,0,202,11,0,13,1,1,1,0,Reject,2
2020_SyljQyBFDH,4,45,5,1366,216,4,55,2019,41,1,30.0,0.07273457199335098,0,28,32,1,19,1,1,1,0,Accept,2
2018_HkeJVllRW,5,72,8,1027,149,6,35,2017,34,1,29.0,0.06663914024829865,0,200,22,0,32,1,1,0,5,Reject,2
2019_B1MhpiRqFm,5,80,11,1324,195,3,19,2017,11,1,23.0,0.07099124044179916,0,590,17,1,17,1,1,1,0,Reject,3
2020_rketraEtPr,4,68,8,1096,160,4,37,2019,30,0,25.0,0.07043290138244629,0,34,12,1,37,1,1,1,1,Reject,2
2019_BJl65sA9tm,2,82,8,848,119,2,43,2018,27,1,26.4,0.055691882967948914,0,31,20,1,30,1,1,1,3,Reject,2
2018_ryTp3f-0-,5,74,8,1356,206,4,51,2018,31,1,29.0,0.05438787862658501,1,48,17,1,10,1,1,0,1,Accept,1
2019_ryGs6iA5Km,4,39,6,1231,169,6,41,2024,25,1,25.125,0.054131340235471725,1,139,26,1,26,1,1,1,4,Accept,-4
2017_ryh9pmcee,3,44,4,995,150,3,22,2016,16,1,28.833333333333332,0.07163697481155396,0,64,25,1,29,1,1,1,0,Accept,2
2019_H1lADsCcFQ,4,54,6,1682,245,5,27,2018,22,1,31.22222222222222,0.06041550636291504,1,20,11,1,9,1,1,1,0,Reject,2
2017_rJ8uNptgl,3,41,6,1352,190,2,41,2016,30,1,31.857142857142858,0.07318031787872314,0,97,21,1,4,1,1,0,0,Accept,2
2019_rkgwuiA9F7,6,23,2,770,111,3,14,2018,5,0,28.2,0.06927288323640823,1,40,13,1,19,1,1,1,0,Reject,2
2017_S1J0E-71l,1,47,5,737,100,3,11,2016,7,1,18.833333333333332,0.05391808971762657,0,19,13,0,4,1,1,0,0,Reject,2
2020_SklR6aEtwH,5,79,12,1389,195,3,39,2019,24,1,33.857142857142854,0.05681977421045303,0,78,14,1,33,1,1,1,0,Reject,2
2020_S1lSapVtwS,4,67,7,1367,192,0,31,2019,28,1,28.875,0.05983022600412369,1,343,16,0,11,1,1,1,0,Accept,2
2020_r1gfweBFPB,4,79,10,855,138,2,29,2019,15,0,22.142857142857142,0.059505075216293335,0,49,32,1,22,0,1,0,0,Reject,2
2017_rkuDV6iex,3,51,8,531,76,1,35,2016,19,1,23.0,0.08390204608440399,1,46,26,1,24,1,1,1,5,Reject,2
2019_S1xNEhR9KX,5,72,10,1432,189,5,30,2019,25,1,21.3,0.06415539234876633,0,57,22,1,22,1,1,1,1,Accept,1
2017_Bks8cPcxe,3,71,9,1362,203,3,10,2016,6,1,23.09090909090909,0.07444816827774048,1,131,8,0,5,0,1,0,0,Accept,2
2018_S14EogZAZ,3,82,9,1023,158,0,26,2018,18,0,21.75,0.05139796435832977,0,673,13,0,10,1,1,1,2,Reject,1
2018_SyZipzbCb,9,57,5,833,122,4,26,2018,18,0,27.8,0.06034685671329498,1,23,14,1,22,1,1,1,4,Accept,1
2019_rkg5fh0ctQ,5,40,6,1179,178,3,33,2018,23,1,23.666666666666668,0.06138388067483902,0,851,15,0,7,1,1,1,1,Reject,2
2020_rylb3eBtwr,3,65,8,784,120,5,53,2019,36,1,20.0,0.061652034521102905,1,35,24,1,15,1,1,0,3,Accept,2
2020_HkgeGeBYDB,7,68,9,859,126,4,31,2018,29,1,24.333333333333332,0.06544771045446396,0,51,30,1,11,1,1,1,3,Accept,3
2018_S1Dh8Tg0-,3,73,13,756,122,0,51,2018,43,1,23.0,0.06489469110965729,0,48,16,0,4,1,1,1,1,Accept,1
2017_Bkbc-Vqeg,2,58,7,754,116,6,32,2016,21,0,32.75,0.047923240810632706,0,90,10,1,15,1,1,1,1,Reject,2
2019_SkloDjAqYm,9,81,12,1033,136,4,68,2018,37,0,26.166666666666668,0.07809675484895706,0,166,31,1,55,1,1,0,4,Accept,2
2020_rJeA_aVtPB,2,47,6,673,99,5,52,2019,49,1,23.0,0.05131865665316582,0,50,11,1,23,1,1,1,1,Reject,2
2020_SJg7KhVKPH,4,26,2,777,123,3,18,2019,17,0,34.75,0.07083186507225037,1,33,19,1,21,1,1,0,3,Accept,2
2020_B1xtd1HtPS,6,59,8,1061,152,7,79,2019,67,1,25.0,0.0659962147474289,0,34,15,1,16,0,1,1,5,Reject,2
2020_B1xpI1BFDS,3,88,10,1686,244,5,21,2019,17,0,30.0,0.05409383773803711,1,40,17,0,14,1,1,0,4,Reject,2
2019_SyVU6s05K7,3,48,6,1623,240,4,56,2018,47,1,26.181818181818183,0.06963078677654266,0,22,33,1,19,1,1,1,12,Accept,2
2019_rJxXDsCqYX,6,57,6,1114,170,4,51,2018,41,0,31.833333333333332,0.053301021456718445,0,41,19,1,15,1,1,1,7,Reject,2
2020_SJx0oAEYwH,4,47,8,1495,234,6,39,2043,25,1,23.0,0.059307750314474106,0,40,13,1,19,1,1,1,0,Reject,-22
2020_HygYmJBKwH,4,77,9,1481,232,0,24,2019,18,1,31.625,0.061915963888168335,1,124,15,1,13,0,1,0,1,Reject,2
2020_H1gEP6NFwr,5,48,8,735,116,3,30,2019,25,0,26.6,0.06941291689872742,0,37,17,1,20,1,1,0,5,Reject,2
2019_SJzvDjAcK7,3,48,5,1105,168,3,32,2018,23,1,20.88888888888889,0.051777128130197525,0,46,22,1,38,1,1,0,3,Reject,2
2017_ryT9R3Yxe,5,27,3,1058,153,4,28,2016,16,0,29.0,0.044479284435510635,1,30,13,0,7,1,1,1,0,Reject,2
2017_rJzaDdYxx,3,28,3,1152,175,3,23,2016,15,1,21.88888888888889,0.06232023239135742,0,66,20,1,29,1,1,1,0,Reject,2
2020_rkegcC4YvS,3,76,12,1211,179,4,15,2019,14,0,29.571428571428573,0.05933244526386261,0,41,9,1,4,0,1,0,0,Reject,2
2020_S1gKkpNKwH,9,46,5,945,136,12,32,2019,20,0,40.5,0.06770632416009903,1,32,23,1,13,1,1,0,5,Reject,2
2017_Byiy-Pqlx,2,33,4,1255,225,3,19,2016,15,1,20.166666666666668,0.06457939743995667,0,75,12,1,6,1,1,1,0,Accept,2
2020_HJxhUpVKDr,4,59,9,1349,191,4,51,2019,40,1,32.285714285714285,0.057041969150304794,0,49,13,1,16,1,1,1,4,Reject,2
2020_ByxduJBtPB,5,79,12,672,95,4,32,2019,25,0,27.0,0.07243964076042175,0,49,47,1,67,1,1,1,5,Reject,2
2019_HyexAiA5Fm,2,75,8,863,125,3,39,2018,34,1,24.5,0.06507700681686401,0,44,7,1,25,1,1,0,0,Accept,2
2019_BkVVOi0cFX,4,83,10,1005,137,3,28,2018,25,1,26.5,0.052921362221241,0,45,21,0,7,1,1,0,2,Reject,2
2020_Byg-An4tPr,5,69,8,705,101,4,49,2019,44,1,31.25,0.051464714109897614,0,58,22,1,36,1,1,1,2,Reject,2
2020_r1e74a4twH,8,63,11,921,140,4,45,2019,41,0,23.142857142857142,0.05475764721632004,0,88,14,1,27,1,1,1,1,Reject,2
2019_rye7knCqK7,3,85,12,1038,139,7,35,2018,26,0,23.0,0.07395409047603607,0,56,27,1,24,1,1,0,4,Accept,2
2020_rkgz2aEKDr,7,56,10,814,116,3,31,2019,26,1,25.8,0.06241074576973915,0,34,15,1,34,1,1,1,6,Accept,2
2019_BylctiCctX,7,51,6,1517,220,6,23,2018,21,1,23.454545454545453,0.05602298304438591,1,37,9,1,20,0,1,1,1,Reject,2
2020_HJxwvCEFvH,2,42,5,905,145,6,24,2019,20,0,32.8,0.06444136798381805,0,80,12,1,17,0,1,0,0,Reject,2
2019_HJNJws0cF7,3,63,7,1215,175,0,34,2018,26,1,26.5,0.05180881544947624,1,48,12,1,34,1,1,1,3,Reject,2
2020_r1e8qpVKPS,4,73,10,1039,159,2,28,2019,23,0,28.0,0.06474535912275314,0,60,17,1,25,0,1,1,2,Reject,2
2020_HkeZQJBKDB,3,95,10,490,65,4,24,2019,17,1,40.5,0.07446923851966858,0,754,14,1,5,0,0,1,1,Reject,2
2019_HJlmhs05tm,4,79,12,1819,282,4,30,2018,21,1,39.625,0.08726349472999573,0,32,14,1,11,1,1,1,2,Reject,2
2019_r1MxciCcKm,5,62,10,1198,167,7,37,2018,26,0,20.555555555555557,0.05948362499475479,0,32,16,0,31,1,1,1,6,Reject,2
2019_HyeS73ActX,2,85,8,862,127,5,4,2007,0,1,14.2,0.06288045644760132,0,28,17,1,26,0,1,1,0,Reject,13
2018_HJIhGXWCZ,3,57,7,698,111,0,32,2017,27,0,21.0,0.07376809418201447,0,39,8,1,8,1,1,0,0,Reject,2
2019_rJG8asRqKX,2,75,11,1306,183,4,54,2018,30,1,36.0,0.06171426177024841,1,603,23,1,22,1,1,1,1,Reject,2
2020_B1eyA3VFwS,4,89,11,1595,227,5,0,0,0,1,29.333333333333332,0.06860888004302979,0,0,16,1,14,0,1,1,0,Reject,2021
2018_B1twdMCab,3,65,9,841,114,5,34,2017,31,0,27.6,0.05811408907175064,0,457,12,1,12,1,1,1,3,Reject,2
2018_B1NGT8xCZ,5,69,8,1270,179,4,24,2017,12,1,25.5,0.0561334602534771,0,49,12,0,15,1,1,0,0,Reject,2
2019_rkzjUoAcFX,14,40,4,994,152,4,44,2018,41,0,19.4,0.055361781269311905,1,25,19,1,11,1,1,0,7,Accept,2
2020_rJgRMkrtDr,4,74,7,637,91,3,59,2019,54,0,37.0,0.062457289546728134,0,46,14,0,11,1,1,0,1,Reject,2
2017_HkCjNI5ex,5,73,8,878,117,4,44,2017,35,1,29.8,0.04553886502981186,1,24,18,0,2,1,1,0,0,Reject,1
2020_Sked_0EYwB,4,56,6,1678,251,3,40,2019,32,0,23.666666666666668,0.050756603479385376,0,54,13,0,20,0,1,0,1,Reject,2
2020_rkl8sJBYvH,6,69,11,1437,217,7,39,2019,29,1,17.8125,0.06263435631990433,0,101,14,1,19,1,1,1,3,Accept,2
2020_rJgSk04tDH,6,70,10,1117,156,3,38,2018,22,0,29.833333333333332,0.04347248002886772,0,74,13,1,19,0,1,0,0,Reject,3
2020_BJeWVpNtwr,4,41,7,1167,168,3,40,2019,37,1,27.571428571428573,0.07194534689188004,0,371,17,1,24,1,1,1,8,Reject,2
2019_SkxYOiCqKX,7,83,12,915,134,4,32,2018,23,1,27.333333333333332,0.08208473026752472,0,190,10,0,8,1,1,0,0,Reject,2
2019_SJMZRsC9Y7,2,43,7,532,82,2,27,2018,20,0,16.5,0.05487903207540512,0,26,15,0,2,1,0,1,2,Reject,2
2018_SJA7xfb0b,5,11,2,1076,167,5,46,2017,40,1,23.5,0.05456692352890968,0,53,15,1,54,1,1,1,1,Accept,2
2019_BJzmzn0ctX,5,71,10,1837,263,5,66,2018,49,1,39.5,0.061474140733480453,0,54,32,1,24,1,1,1,5,Reject,2
2020_rJeU_1SFvr,5,63,9,936,135,4,43,2019,32,1,27.333333333333332,0.056904762983322144,1,36,20,1,52,1,1,1,2,Reject,2
2018_Hk0wHx-RW,4,82,10,563,88,9,28,2017,22,0,19.8,0.06154438480734825,0,48,13,1,13,0,1,1,0,Accept,2
2019_Syez3j0cKX,2,61,7,976,145,3,29,2018,16,1,41.75,0.05782186985015869,0,179,26,1,12,1,1,1,0,Reject,2
2019_rJeQYjRqYX,6,51,9,801,114,0,36,2018,34,0,22.666666666666668,0.04646994173526764,0,30,12,1,33,0,1,1,4,Reject,2
2019_rkeT8iR9Y7,3,103,13,1060,151,8,31,2018,20,1,35.0,0.05281893163919449,0,53,25,0,20,1,1,0,0,Reject,2
2020_S1xRxgSFvH,4,41,9,1327,199,3,52,2019,47,1,45.8,0.05553940683603287,1,40,17,1,33,1,1,1,6,Reject,2
2018_rkpoTaxA-,3,44,5,764,118,6,29,2018,27,1,15.222222222222221,0.03609054163098335,1,100,17,1,21,1,1,0,2,Accept,1
2018_BJDH5M-AW,4,40,4,1352,188,1,10,2017,10,1,25.11111111111111,0.06036193296313286,0,28,17,1,18,1,1,0,1,Reject,2
2019_rkeMHjR9Ym,1,77,9,902,133,4,45,2018,30,1,19.625,0.07255972921848297,0,221,24,1,43,0,1,1,0,Reject,2
2020_B1ecVlrtDr,3,82,10,1324,191,5,36,2019,28,1,28.625,0.07454733550548553,0,47,15,1,25,1,1,1,0,Reject,2
2020_BylQm1HKvB,2,92,11,1273,179,4,50,2019,30,1,21.4,0.0517592579126358,0,57,22,1,27,1,1,0,9,Reject,2
2019_ByeWdiR5Ym,3,38,4,1092,166,4,28,2018,20,1,26.0,0.07578417658805847,0,242,10,0,15,1,1,1,0,Reject,2
2020_HklFUlBKPB,2,62,8,1044,165,8,16,2019,13,1,27.285714285714285,0.07662442326545715,0,240,14,1,18,0,1,1,1,Reject,2
2019_Ske5r3AqK7,3,42,6,1165,169,7,42,2018,35,1,25.0,0.051605984568595886,1,31,12,1,20,1,1,1,1,Accept,2
2019_S1en0sRqKm,8,86,12,1369,209,4,30,2018,24,0,39.5,0.06065287068486214,0,43,9,0,10,1,1,1,1,Reject,2
2018_HkanP0lRW,5,83,9,662,94,4,15,2017,10,1,22.6,0.07774066925048828,0,32,16,0,10,1,1,0,0,Reject,2
2020_ryebG04YvB,7,38,4,1213,188,0,26,2019,21,0,24.444444444444443,0.0647209882736206,0,33,15,0,24,1,1,1,1,Accept,2
2020_HklCmaVtPS,3,74,9,1146,164,5,33,2019,25,1,33.833333333333336,0.05097617208957672,0,34,16,0,13,1,1,0,0,Reject,2
2017_ryPx38qge,1,40,7,1271,193,3,32,2016,28,0,24.22222222222222,0.0594174899160862,1,35,18,1,8,1,1,0,0,Reject,2
2017_H1MjAnqxg,5,66,8,1270,190,3,20,2016,15,1,23.333333333333332,0.059836678206920624,0,24,18,0,21,0,1,1,1,Reject,2
2020_SJx4O34YvS,3,40,4,968,139,3,38,2053,38,0,22.428571428571427,0.06847868114709854,0,62,14,1,19,1,1,1,4,Reject,-32
2019_rkeqCoA5tX,3,97,13,1009,140,5,34,2018,27,1,23.714285714285715,0.061401303857564926,0,274,21,1,34,1,1,0,1,Reject,2
2018_HyXBcYg0b,2,29,4,1472,210,5,32,2017,24,1,23.0,0.07238144427537918,0,536,9,0,14,0,1,1,2,Reject,2
2019_BJgYl205tQ,5,69,9,1007,154,3,38,2018,31,1,26.714285714285715,0.058878347277641296,1,60,23,1,53,1,1,1,6,Reject,2
2019_BJeem3C9F7,6,59,8,951,144,5,38,2018,26,1,21.125,0.03156432509422302,0,51,21,1,35,1,1,1,2,Reject,2
2019_SJl2ps0qKQ,5,68,8,979,135,4,40,2018,35,1,33.2,0.06449835002422333,1,60,15,0,14,1,1,1,5,Reject,2
2019_BygqBiRcFQ,3,41,5,809,119,5,30,2019,23,0,22.833333333333332,0.0683971643447876,0,45,22,0,26,0,1,1,1,Accept,1
2019_H1edIiA9KQ,3,59,7,1601,245,5,29,2018,29,1,24.636363636363637,0.058558203279972076,0,77,14,1,28,1,1,0,2,Accept,2
2019_HJx54i05tX,2,115,15,1235,178,3,57,2018,42,0,26.25,0.07110318541526794,0,504,22,1,31,1,1,1,0,Accept,2
2020_rklklCVYvB,10,50,8,616,89,0,62,2019,42,0,24.75,0.051418207585811615,0,78,12,1,23,0,1,1,3,Reject,2
2017_rkFd2P5gl,3,72,9,1266,178,1,21,2016,10,1,28.285714285714285,0.06863189488649368,0,26,19,0,2,1,1,0,0,Reject,2
2019_Syl6tjAqKX,3,34,5,960,137,6,30,2017,17,1,22.857142857142858,0.05842992663383484,0,27,11,1,16,1,1,1,0,Reject,3
2018_S1q_Cz-Cb,5,44,6,803,115,5,19,2017,18,1,26.6,0.06481442600488663,0,812,22,1,30,1,1,1,0,Reject,2
2020_ryxK0JBtPr,6,60,6,1086,149,4,27,2019,24,1,37.0,0.06537287682294846,0,44,14,1,18,1,1,1,1,Accept,2
2020_B1xZD1rtPr,2,31,4,1437,217,4,21,2019,7,1,27.11111111111111,0.07195699959993362,0,27,17,1,42,0,1,1,0,Reject,2
